customerid,recency,frequency,monetary,log_frequency,log_monetary,_features,kmeans_cluster,hier_cluster
17557.0,14,3,541.46,1.3862943611198906,6.29611434997733,[-0.7855083   0.07918286 -0.10206955],0,0
17560.0,95,4,854.95,1.6094379124341003,6.7522119632207875,[0.02609528 0.41194071 0.27450828],0,0
17561.0,19,1,165.12,0.6931471805599453,5.1127104187625525,[-0.73540931 -0.95445744 -1.07914917],0,3
17562.0,14,7,1122.38,2.0794415416798357,7.024097276842117,[-0.7855083   1.11282316  0.49899089],1,0
17564.0,24,3,454.01,1.3862943611198906,6.120319396731415,[-0.68531033  0.07918286 -0.24721498],0,0
17566.0,8,2,869.77,1.0986122886681098,6.769377877687473,[-0.84562708 -0.34981663  0.28868135],0,0
17567.0,7,8,3376.6,2.1972245773362196,8.124920677094057,[-0.85564688  1.28846449  1.40788774],1,1
17569.0,332,1,344.14,0.6931471805599453,5.843950131819433,[ 2.40078725 -0.95445744 -0.47539977],2,2
17571.0,50,4,1425.67,1.6094379124341003,7.263098336353601,[-0.4247956   0.41194071  0.69632255],1,0
17572.0,71,4,226.75000000000003,1.6094379124341003,5.428248536140067,[-0.21437985  0.41194071 -0.81862455],0,3
17573.0,29,3,380.6,1.3862943611198906,5.944372939574132,[-0.63521134  0.07918286 -0.39248549],0,0
17574.0,243,1,185.65,0.6931471805599453,5.229235205360593,[ 1.50902529 -0.95445744 -0.98294027],2,2
17576.0,8,19,3564.83,2.995732273553991,8.179152124824576,[-0.84562708  2.47922131  1.45266404],1,1
17578.0,218,1,143.45999999999998,0.6931471805599453,4.973002652622701,[ 1.25853036 -0.95445744 -1.19449915],2,2
17579.0,5,3,448.90000000000003,1.3862943611198906,6.109025335847127,[-0.87568648  0.07918286 -0.25653994],0,0
17580.0,253,3,215.72,1.3862943611198906,5.37860619777684,[ 1.60922326  0.07918286 -0.85961184],2,2
17581.0,1,24,10383.24,3.2188758248682006,9.248044551157522,[-0.91576567  2.81197917  2.33519703],1,1
17582.0,236,1,175.27,0.6931471805599453,5.1720169104318625,[ 1.43888671 -0.95445744 -1.03018266],2,2
17584.0,7,2,1122.3,1.0986122886681098,7.0240260606475236,[-0.85564688 -0.34981663  0.49893209],0,0
17585.0,109,4,1116.68,1.6094379124341003,7.019010387342232,[0.16637245 0.41194071 0.49479089],0,0
17588.0,100,3,778.2,1.3862943611198906,6.658267752328325,[0.07619427 0.07918286 0.19694307],0,0
17589.0,60,4,2404.17,1.6094379124341003,7.785375866112405,[-0.32459762  0.41194071  1.12754195],1,0
17590.0,2,3,1468.02,1.3862943611198906,7.292350790785078,[-0.90574587  0.07918286  0.72047489],1,0
17591.0,73,7,2203.67,2.0794415416798357,7.698333116816846,[-0.19434026  1.11282316  1.05567494],1,1
17593.0,4,5,3923.86,1.791759469228055,8.275085960790554,[-0.88570627  0.68382367  1.53187198],1,1
17594.0,85,2,993.18,1.0986122886681098,6.901918276781504,[-0.07410269 -0.34981663  0.39811357],0,0
17595.0,12,2,386.69,1.0986122886681098,5.960206051205209,[-0.8055479  -0.34981663 -0.37941285],0,3
17596.0,23,7,2558.89,2.0794415416798357,7.847719567800425,[-0.69533012  1.11282316  1.17901614],1,1
17597.0,214,1,1500.77,0.6931471805599453,7.314399691437495,[ 1.21845117 -0.95445744  0.73867961],2,2
17600.0,18,1,161.67000000000002,0.6931471805599453,5.091723608778362,[-0.74542911 -0.95445744 -1.09647697],0,3
17601.0,239,1,116.00999999999999,0.6931471805599453,4.7622594012308666,[ 1.4689461  -0.95445744 -1.3684997 ],2,2
17602.0,2,6,4802.42,1.9459101490553132,8.477083443188361,[-0.90574587  0.91369744  1.69865158],1,1
17603.0,78,1,144.72,0.6931471805599453,4.981686972140363,[-0.14424127 -0.95445744 -1.18732892],0,3
17604.0,217,2,309.36,1.0986122886681098,5.737732914025749,[ 1.24851056 -0.34981663 -0.56309821],2,2
17608.0,33,2,191.99,1.0986122886681098,5.2626383740910185,[-0.59513215 -0.34981663 -0.95536088],0,3
17609.0,41,5,1105.78,1.791759469228055,7.00921017763747,[-0.51497377  0.68382367  0.48669933],1,0
17611.0,7,15,3961.12,2.772588722239781,8.2845345145333,[-0.85564688  2.14646346  1.5396732 ],1,1
17612.0,53,6,1869.45,1.9459101490553132,7.53393432261029,[-0.3947362   0.91369744  0.91993878],1,0
17613.0,23,14,4320.75,2.70805020110221,8.371415691802897,[-0.69533012  2.05022183  1.6114068 ],1,1
17614.0,57,1,386.32,0.6931471805599453,5.959251224743331,[-0.35465702 -0.95445744 -0.38020121],0,3
17615.0,130,3,329.6,1.3862943611198906,5.8009091853869235,[ 0.37678819  0.07918286 -0.5109366 ],0,0
17616.0,255,1,81.6,0.6931471805599453,4.414009680526933,[ 1.62926286 -0.95445744 -1.65603272],2,2
17618.0,6,3,930.28,1.3862943611198906,6.836559983939986,[-0.86566668  0.07918286  0.34415038],0,0
17619.0,312,1,214.37,0.6931471805599453,5.372357479256501,[ 2.2003913  -0.95445744 -0.8647711 ],2,2
17620.0,60,1,81.44,0.6931471805599453,4.412070756022258,[-0.32459762 -0.95445744 -1.6576336 ],0,3
17621.0,21,3,652.3,1.3862943611198906,6.482036441846705,[-0.71536972  0.07918286  0.05143736],0,0
17623.0,33,1,527.0500000000001,0.6931471805599453,6.269190976192483,[-0.59513215 -0.95445744 -0.12429888],0,3
17624.0,15,2,843.48,1.0986122886681098,6.7387210533149595,[-0.7754885  -0.34981663  0.26336948],0,0
17625.0,18,4,2020.4,1.6094379124341003,7.611545619640562,[-0.74542911  0.41194071  0.98401869],1,0
17628.0,81,1,75.75,0.6931471805599453,4.340553386467307,[-0.11418188 -0.95445744 -1.71668204],0,3
17629.0,6,8,1814.12,2.1972245773362196,7.503906860215884,[-0.86566668  1.28846449  0.89514655],1,1
17630.0,170,2,503.59999999999997,1.0986122886681098,6.223766036206957,[ 0.77758008 -0.34981663 -0.16180407],2,0
17631.0,2,3,528.33,1.3862943611198906,6.271612055889925,[-0.90574587  0.07918286 -0.12229992],0,0
17633.0,31,4,1324.84,1.6094379124341003,7.189801499815289,[-0.61517175  0.41194071  0.63580488],1,0
17634.0,36,9,2239.59,2.302585092994046,7.71449450302442,[-0.56507276  1.44558101  1.06901862],1,1
17636.0,19,1,285.56,0.6931471805599453,5.657947938312402,[-0.73540931 -0.95445744 -0.62897282],0,3
17637.0,31,2,547.0600000000001,1.0986122886681098,6.3063847700056215,[-0.61517175 -0.34981663 -0.09358976],0,3
17639.0,276,1,108.5,0.6931471805599453,4.695924549256556,[ 1.8396786  -0.95445744 -1.42326919],2,2
17640.0,87,1,114.3,0.6931471805599453,4.747537427275013,[-0.0540631  -0.95445744 -1.38065492],0,3
17642.0,120,2,712.29,1.0986122886681098,6.569888069839022,[ 0.27659022 -0.34981663  0.12397222],0,0
17643.0,373,1,101.55,0.6931471805599453,4.63035048451839,[ 2.81159894 -0.95445744 -1.47741054],2,2
17644.0,1,11,2895.64,2.4849066497880004,7.971306723565063,[-0.91576567  1.71746397  1.2810561 ],1,1
17646.0,219,3,1008.39,1.3862943611198906,6.917101466981717,[1.26855015 0.07918286 0.4106496 ],2,0
17647.0,65,1,133.06,0.6931471805599453,4.8982874609298115,[-0.27449864 -0.95445744 -1.25618788],0,3
17648.0,61,4,1797.5,1.6094379124341003,7.494708263135679,[-0.31457783  0.41194071  0.88755171],1,0
17649.0,138,1,868.49,0.6931471805599453,6.767906832865638,[ 0.45694657 -0.95445744  0.28746678],0,0
17650.0,21,1,166.08,0.6931471805599453,5.118472739628975,[-0.71536972 -0.95445744 -1.0743915 ],0,3
17651.0,12,10,3945.0,2.3978952727983707,8.28045768658256,[-0.8055479   1.5877102   1.53630716],1,1
17652.0,25,12,4867.72,2.5649493574615367,8.490586347854247,[-0.67529053  1.83682588  1.70980027],1,1
17653.0,37,4,996.36,1.6094379124341003,6.905111788036719,[-0.55505296  0.41194071  0.4007503 ],1,0
17654.0,277,1,117.55,0.6931471805599453,4.775334812511415,[ 1.8496984  -0.95445744 -1.35770396],2,2
17655.0,11,7,2143.64,2.0794415416798357,7.670726985108891,[-0.81556769  1.11282316  1.03288189],1,1
17656.0,73,5,1674.69,1.791759469228055,7.4239802997335635,[-0.19434026  0.68382367  0.82915504],1,0
17658.0,26,2,595.42,1.0986122886681098,6.39094511686889,[-0.66527073 -0.34981663 -0.02377235],0,3
17659.0,17,12,2999.46,2.5649493574615367,8.006520889229225,[-0.75544891  1.83682588  1.31013074],1,1
17660.0,141,1,178.75,0.6931471805599453,5.191566996601156,[ 0.48700596 -0.95445744 -1.0140411 ],2,3
17663.0,26,7,1802.91,2.0794415416798357,7.4977118102428095,[-0.66527073  1.11282316  0.89003159],1,1
17664.0,19,2,604.64,1.0986122886681098,6.406285750140171,[-0.73540931 -0.34981663 -0.01110633],0,3
17666.0,4,2,431.15999999999997,1.0986122886681098,6.0687958900443055,[-0.88570627 -0.34981663 -0.28975545],0,3
17667.0,66,5,2055.51,1.791759469228055,7.628765650289339,[-0.26447884  0.68382367  0.99823644],1,0
17668.0,1,2,347.75,1.0986122886681098,5.854355333135575,[-0.91576567 -0.34981663 -0.46680869],0,3
17669.0,43,7,1142.72,2.0794415416798357,7.042041386737535,[-0.49493418  1.11282316  0.51380647],1,0
17670.0,228,1,205.7,0.6931471805599453,5.331268466687723,[ 1.35872833 -0.95445744 -0.89869632],2,2
17671.0,16,4,1221.11,1.6094379124341003,7.108334152046923,[-0.76546871  0.41194071  0.56854122],1,0
17672.0,50,2,2518.17,1.0986122886681098,7.831684761173514,[-0.4247956  -0.34981663  1.16577697],0,0
17673.0,2,6,1594.97,1.9459101490553132,7.375236980840607,[-0.90574587  0.91369744  0.78891003],1,1
17674.0,74,2,398.4,1.0986122886681098,5.989963420981715,[-0.18432046 -0.34981663 -0.35484363],0,3
17675.0,1,31,19264.1,3.4657359027997265,9.866050447807233,[-0.91576567  3.18010376  2.84545473],1,1
17676.0,4,6,1371.18,1.9459101490553132,7.224155995015752,[-0.88570627  0.91369744  0.66416973],1,0
17677.0,2,25,4670.2,3.258096538021482,8.449171276969327,[-0.90574587  2.87046618  1.67560584],1,1
17678.0,264,1,298.11,0.6931471805599453,5.700811398711247,[ 1.71944103 -0.95445744 -0.59358252],2,2
17679.0,53,2,1439.91,1.0986122886681098,7.273030137421683,[-0.3947362  -0.34981663  0.70452276],0,0
17680.0,24,1,184.4,0.6931471805599453,5.2225156531317545,[-0.68531033 -0.95445744 -0.98848828],0,3
17682.0,10,6,2474.33,1.9459101490553132,7.814128999448025,[-0.82558749  0.91369744  1.15128203],1,1
17684.0,44,1,239.41,0.6931471805599453,5.482345799133678,[-0.48491438 -0.95445744 -0.77395905],0,3
17685.0,17,7,2128.63,2.0794415416798357,7.663703534694141,[-0.75544891  1.11282316  1.02708296],1,1
17686.0,7,7,5739.46,2.0794415416798357,8.655294625475447,[-0.85564688  1.11282316  1.84579196],1,1
17690.0,30,15,4226.8,2.772588722239781,8.349437042181586,[-0.62519154  2.14646346  1.59326009],1,1
17691.0,358,2,290.40000000000003,1.0986122886681098,5.674696893761104,[ 2.66130198 -0.34981663 -0.61514401],2,2
17692.0,127,4,740.9399999999999,1.6094379124341003,6.6092683773641365,[0.3467288  0.41194071 0.15648665],0,0
17693.0,137,1,200.47,0.6931471805599453,5.305640486927818,[ 0.44692677 -0.95445744 -0.91985611],0,3
17694.0,142,1,283.12,0.6931471805599453,5.649396684129609,[ 0.49702576 -0.95445744 -0.63603318],0,2
17695.0,132,2,646.54,1.0986122886681098,6.473180567727407,[ 0.39682778 -0.34981663  0.0441255 ],0,0
17696.0,38,8,2092.71,2.1972245773362196,7.646692890913272,[-0.54503316  1.28846449  1.0130381 ],1,1
17697.0,236,1,338.95,0.6931471805599453,5.828798547972468,[ 1.43888671 -0.95445744 -0.4879097 ],2,2
17698.0,261,1,154.95,0.6931471805599453,5.049535443053812,[ 1.68938164 -0.95445744 -1.13130971],2,2
17700.0,17,4,2534.64,1.6094379124341003,7.838201349644471,[-0.75544891  0.41194071  1.17115741],1,0
17701.0,253,1,417.95,0.6931471805599453,6.037751581059295,[ 1.60922326 -0.95445744 -0.31538724],2,2
17702.0,30,4,1108.37,1.6094379124341003,7.01154756561137,[-0.62519154  0.41194071  0.48862919],1,0
17703.0,35,3,798.74,1.3862943611198906,6.684286674843982,[-0.57509256  0.07918286  0.21842564],0,0
17704.0,169,2,786.19,1.0986122886681098,6.6684696424053245,[ 0.76756029 -0.34981663  0.20536628],0,0
17705.0,3,9,1823.52,2.302585092994046,7.5090722177237925,[-0.89572607  1.44558101  0.89941133],1,1
17706.0,4,17,9788.84,2.8903717578961645,9.18910039218365,[-0.88570627  2.32210479  2.28652967],1,1
17707.0,185,2,152.4,1.0986122886681098,5.0330488889331555,[ 0.92787704 -0.34981663 -1.14492186],2,2
17708.0,188,2,263.33,1.0986122886681098,5.577198322546748,[ 0.95793644 -0.34981663 -0.69564389],2,2
17709.0,170,1,137.45,0.6931471805599453,4.9305092496169705,[ 0.77758008 -0.95445744 -1.2295839 ],2,3
17711.0,11,2,385.1,1.0986122886681098,5.956096403270191,[-0.81556769 -0.34981663 -0.38280599],0,3
17712.0,45,1,522.91,0.6931471805599453,6.261319913844147,[-0.47489458 -0.95445744 -0.13079764],0,3
17714.0,321,1,153.0,0.6931471805599453,5.0369526024136295,[ 2.29056948 -0.95445744 -1.14169875],2,2
17716.0,29,10,5043.99,2.3978952727983707,8.52615095062519,[-0.63521134  1.5877102   1.73916425],1,1
17718.0,232,1,139.35,0.6931471805599453,4.9441393028078915,[ 1.39880752 -0.95445744 -1.21833023],2,2
17719.0,38,15,5396.04,2.772588722239781,8.593605934116098,[-0.54503316  2.14646346  1.79485858],1,1
17720.0,26,3,889.9399999999999,1.3862943611198906,6.792277085136025,[-0.66527073  0.07918286  0.30758812],0,0
17722.0,96,4,2118.04,1.6094379124341003,7.658718434918827,[0.03611508 0.41194071 1.02296701],1,0
17723.0,173,2,163.9,1.0986122886681098,5.105339229565553,[ 0.80763948 -0.34981663 -1.08523521],2,2
17724.0,71,3,1033.0,1.3862943611198906,6.9411900550683745,[-0.21437985  0.07918286  0.43053839],0,0
17725.0,16,11,3439.08,2.4849066497880004,8.143250005910986,[-0.76546871  1.71746397  1.42302139],1,1
17727.0,15,1,1060.25,0.6931471805599453,6.967202737625557,[-0.7754885  -0.95445744  0.45201581],0,3
17728.0,4,3,2876.01,1.3862943611198906,7.964506839388399,[-0.88570627  0.07918286  1.27544176],1,0
17730.0,3,13,4466.88,2.6390573296152584,8.404669302173987,[-0.89572607  1.94733774  1.63886271],1,1
17731.0,79,4,1240.11,1.6094379124341003,7.123761419471479,[-0.13422147  0.41194071  0.58127877],1,0
17732.0,373,1,303.97,0.6931471805599453,5.7202134111139475,[ 2.81159894 -0.95445744 -0.57756322],2,2
17733.0,39,2,590.3100000000001,1.0986122886681098,6.3823404145728375,[-0.53501337 -0.34981663 -0.03087684],0,3
17734.0,54,3,700.63,1.3862943611198906,6.553406199550886,[-0.38471641  0.07918286  0.11036394],0,0
17735.0,2,19,13005.98,2.995732273553991,9.473241415428976,[-0.90574587  2.47922131  2.52113123],1,1
17736.0,9,3,377.44,1.3862943611198906,5.936057539836243,[-0.83560729  0.07918286 -0.39935112],0,0
17737.0,9,2,168.24,1.0986122886681098,5.131317825851867,[-0.83560729 -0.34981663 -1.06378593],0,3
17738.0,19,4,1777.05,1.6094379124341003,7.483272537163263,[-0.73540931  0.41194071  0.87810978],1,0
17739.0,12,7,1544.31,2.0794415416798357,7.342979816454069,[-0.8055479   1.11282316  0.76227684],1,1
17742.0,113,2,355.11,1.0986122886681098,5.875239671888878,[ 0.20645164 -0.34981663 -0.4495655 ],0,3
17744.0,4,6,2322.4,1.9459101490553132,7.750786909079374,[-0.88570627  0.91369744  1.09898351],1,1
17746.0,240,1,110.25,0.6931471805599453,4.711779921046349,[ 1.4789659  -0.95445744 -1.41017817],2,2
17747.0,113,1,71.4,0.6931471805599453,4.282206299391671,[ 0.20645164 -0.95445744 -1.76485642],0,3
17749.0,178,2,674.52,1.0986122886681098,6.515482764659955,[ 0.85773846 -0.34981663  0.07905238],2,0
17750.0,5,9,1710.45,2.302585092994046,7.445096243403855,[-0.87568648  1.44558101  0.84658945],1,1
17752.0,359,1,80.64,0.6931471805599453,4.402319337941644,[ 2.67132178 -0.95445744 -1.66568487],2,2
17754.0,1,5,1028.05,1.791759469228055,6.9363913255184695,[-0.91576567  0.68382367  0.42657631],1,0
17757.0,1,30,5144.99,3.4339872044851463,8.545973049582903,[-0.91576567  3.13275922  1.75553041],1,1
17758.0,19,8,3408.2000000000003,2.1972245773362196,8.134232938648143,[-0.73540931  1.28846449  1.41557643],1,1
17759.0,17,3,819.96,1.3862943611198906,6.7104743871936545,[-0.75544891  0.07918286  0.24004757],0,0
17760.0,22,2,287.59,1.0986122886681098,5.665006995704794,[-0.70534992 -0.34981663 -0.62314449],0,3
17761.0,33,1,415.53999999999996,0.6931471805599453,6.03198249541087,[-0.59513215 -0.95445744 -0.3201505 ],0,3
17763.0,263,1,15.0,0.6931471805599453,2.772588722239781,[ 1.70942124 -0.95445744 -3.01127494],2,2
17764.0,51,2,772.55,1.0986122886681098,6.650990309165078,[-0.4147758  -0.34981663  0.19093443],0,0
17765.0,159,3,367.63,1.3862943611198906,5.909793430963424,[ 0.66736231  0.07918286 -0.42103613],0,2
17767.0,15,1,271.2,0.6931471805599453,5.6065370902173655,[-0.7754885  -0.95445744 -0.67142028],0,3
17768.0,8,3,1880.3,1.3862943611198906,7.539718306217085,[-0.84562708  0.07918286  0.92471433],1,0
17769.0,13,10,3957.43,2.3978952727983707,8.283602760989174,[-0.7955281  1.5877102  1.5389039],1,1
17770.0,199,5,837.27,1.791759469228055,6.731340244292251,[1.06815421 0.68382367 0.25727551],2,0
17771.0,57,2,245.81,1.0986122886681098,5.508618809848949,[-0.35465702 -0.34981663 -0.75226669],0,3
17772.0,11,2,173.45,1.0986122886681098,5.161638167632783,[-0.81556769 -0.34981663 -1.03875189],0,3
17774.0,97,4,1213.73,1.6094379124341003,7.10227710885741,[0.04613488 0.41194071 0.56354021],1,0
17775.0,255,1,56.4,0.6931471805599453,4.050044303325521,[ 1.62926286 -0.95445744 -1.9565414 ],2,2
17777.0,25,3,647.56,1.3862943611198906,6.4747545206794515,[-0.67529053  0.07918286  0.04542503],0,0
17779.0,21,3,650.32,1.3862943611198906,6.479001072896019,[-0.71536972  0.07918286  0.04893121],0,0
17781.0,159,2,188.02,1.0986122886681098,5.24185282956691,[ 0.66736231 -0.34981663 -0.97252251],2,2
17783.0,72,2,283.47,1.0986122886681098,5.650627799851681,[-0.20436006 -0.34981663 -0.6350167 ],0,3
17785.0,53,1,131.94,0.6931471805599453,4.889897898613436,[-0.3947362  -0.95445744 -1.26311474],0,3
17786.0,85,2,266.85,1.0986122886681098,5.590427122326969,[-0.07410269 -0.34981663 -0.6847215 ],0,3
17787.0,153,4,1817.54,1.6094379124341003,7.505789260335805,[0.60724353 0.41194071 0.89670075],1,0
17788.0,130,1,16.7,0.6931471805599453,2.8735646395797834,[ 0.37678819 -0.95445744 -2.92790399],2,3
17789.0,281,1,225.9,0.6931471805599453,5.424509391785796,[ 1.88977759 -0.95445744 -0.82171178],2,2
17790.0,27,14,1964.3,2.70805020110221,7.58340018440594,[-0.65525094  2.05022183  0.96078036],1,1
17791.0,30,1,106.1,0.6931471805599453,4.673762977453703,[-0.62519154 -0.95445744 -1.44156693],0,3
17793.0,25,1,300.34,0.6931471805599453,5.708239195373142,[-0.67529053 -0.95445744 -0.58744975],0,3
17795.0,180,2,342.83,1.0986122886681098,5.840147349176718,[ 0.87777806 -0.34981663 -0.47853954],2,2
17796.0,40,4,690.0,1.6094379124341003,6.53813982376767,[-0.52499357  0.41194071  0.09775922],0,0
17797.0,22,3,780.43,1.3862943611198906,6.6611255745126075,[-0.70534992  0.07918286  0.19930264],0,0
17799.0,22,10,3039.17,2.3978952727983707,8.019668713889375,[-0.70534992  1.5877102   1.32098627],1,1
17800.0,37,9,1187.21,2.302585092994046,7.080203251977793,[-0.55505296  1.44558101  0.54531489],1,0
17802.0,82,3,1285.04,1.3862943611198906,7.159323008512906,[-0.10416208  0.07918286  0.61064026],0,0
17805.0,74,1,327.99,0.6931471805599453,5.796027355166652,[-0.18432046 -0.95445744 -0.51496729],0,3
17806.0,11,1,546.04,0.6931471805599453,6.304521925890991,[-0.81556769 -0.95445744 -0.09512782],0,3
17809.0,16,7,2005.33,2.0794415416798357,7.604062461472732,[-0.76546871  1.11282316  0.9778402 ],1,1
17811.0,4,39,7439.82,3.6888794541139363,8.914736336807668,[-0.88570627  3.51286161  2.06000049],1,1
17812.0,13,4,699.81,1.6094379124341003,6.552236808926767,[-0.7955281   0.41194071  0.10939843],0,0
17813.0,14,5,1698.07,1.791759469228055,7.437836321529504,[-0.7855083   0.68382367  0.84059529],1,0
17816.0,37,4,36.56,1.6094379124341003,3.6259396543400624,[-0.55505296  0.41194071 -2.30670418],0,3
17817.0,4,2,192.68,1.0986122886681098,5.2662073126298035,[-0.88570627 -0.34981663 -0.95241418],0,3
17819.0,72,7,1062.71,2.0794415416798357,6.969518076360369,[-0.20436006  1.11282316  0.45392747],1,0
17824.0,51,1,298.4,0.6931471805599453,5.701780471985528,[-0.4147758  -0.95445744 -0.59278241],0,3
17827.0,5,5,1987.33,1.791759469228055,7.595050369416567,[-0.87568648  0.68382367  0.97039935],1,0
17828.0,23,4,1205.09,1.6094379124341003,7.095139001368357,[-0.69533012  0.41194071  0.55764662],1,0
17829.0,299,1,889.24,0.6931471805599453,6.7914910892950235,[ 2.07013394 -0.95445744  0.30693916],2,2
17830.0,2,3,398.7,1.3862943611198906,5.990714265717278,[-0.90574587  0.07918286 -0.35422369],0,0
17831.0,33,1,35.400000000000006,0.6931471805599453,3.594568774642695,[-0.59513215 -0.95445744 -2.3326056 ],0,3
17832.0,50,1,155.37,0.6931471805599453,5.052224993855419,[-0.4247956  -0.95445744 -1.12908908],0,3
17835.0,3,3,342.24,1.3862943611198906,5.83842991093892,[-0.89572607  0.07918286 -0.47995755],0,0
17836.0,47,1,110.21000000000001,0.6931471805599453,4.71142030583075,[-0.45485499 -0.95445744 -1.41047509],0,3
17837.0,42,8,1541.23,2.1972245773362196,7.340984699939525,[-0.50495398  1.28846449  0.76062957],1,0
17838.0,27,5,2595.8,1.791759469228055,7.862035196760327,[-0.65525094  0.68382367  1.19083586],1,1
17839.0,42,1,318.15,0.6931471805599453,5.765661211702066,[-0.50495398 -0.95445744 -0.54003916],0,3
17841.0,2,124,37226.75,4.8283137373023015,10.52480972990753,[-0.90574587  5.21201762  3.38936054],1,1
17843.0,303,1,205.48,0.6931471805599453,5.330203555410359,[ 2.11021313 -0.95445744 -0.89957557],2,2
17844.0,107,1,51.559999999999995,0.6931471805599453,3.961955374176355,[ 0.14633285 -0.95445744 -2.02927219],0,3
17848.0,81,8,752.48,2.1972245773362196,6.624702474914018,[-0.11418188  1.28846449  0.16922984],1,0
17849.0,218,4,605.8000000000001,1.6094379124341003,6.408199247474378,[ 1.25853036  0.41194071 -0.00952645],2,0
17850.0,372,34,5283.96,3.5553480614894135,8.572620329685346,[2.80157914 3.3137359  1.77753178],1,0
17852.0,12,2,114.34,1.0986122886681098,4.747884288187267,[-0.8055479  -0.34981663 -1.38036854],0,3
17854.0,185,2,209.26,1.0986122886681098,5.348344860147685,[ 0.92787704 -0.34981663 -0.88459717],2,2
17855.0,373,1,208.97,0.6931471805599453,5.346964663369558,[ 2.81159894 -0.95445744 -0.88573673],2,2
17856.0,2,3,419.15,1.3862943611198906,6.040611790374228,[-0.90574587  0.07918286 -0.31302571],0,0
17857.0,221,5,212.64,1.791759469228055,5.364292355471569,[ 1.28858975  0.68382367 -0.87143009],2,2
17858.0,6,10,3315.66,2.3978952727983707,8.106713531432257,[-0.86566668  1.5877102   1.39285498],1,1
17859.0,305,1,141.92000000000002,0.6931471805599453,4.962285033155209,[ 2.13025272 -0.95445744 -1.20334817],2,2
17860.0,369,1,226.45000000000002,0.6931471805599453,5.426930434016013,[ 2.77151975 -0.95445744 -0.81971284],2,2
17861.0,3,8,2097.88,2.1972245773362196,7.649159148105371,[-0.89572607  1.28846449  1.01507437],1,1
17862.0,324,1,330.9,0.6931471805599453,5.804833718725929,[ 2.32062887 -0.95445744 -0.5076963 ],2,2
17863.0,59,6,3058.0,1.9459101490553132,8.025843344150903,[-0.33461742  0.91369744  1.32608436],1,1
17864.0,13,3,554.85,1.3862943611198906,6.320498473679624,[-0.7955281   0.07918286 -0.08193675],0,0
17865.0,31,19,7326.7,2.995732273553991,8.89941696665132,[-0.61517175  2.47922131  2.04735202],1,1
17866.0,143,1,329.65,0.6931471805599453,5.801060414120672,[ 0.50704556 -0.95445744 -0.51081174],0,2
17867.0,30,5,254.74,1.791759469228055,5.544161303383023,[-0.62519154  0.68382367 -0.72292096],0,0
17869.0,107,5,428.18,1.791759469228055,6.061876411348347,[ 0.14633285  0.68382367 -0.29546853],0,0
17870.0,2,11,1539.49,2.4849066497880004,7.339855826616757,[-0.90574587  1.71746397  0.75969751],1,1
17871.0,205,1,155.9,0.6931471805599453,5.055608659738987,[ 1.12827299 -0.95445744 -1.12629535],2,3
17873.0,80,5,1411.78,1.791759469228055,7.253314673464104,[-0.12420168  0.68382367  0.68824465],1,0
17874.0,185,6,683.46,1.9459101490553132,6.528630206205813,[0.92787704 0.91369744 0.08990759],1,0
17877.0,170,1,237.61,0.6931471805599453,5.474830419933934,[ 0.77758008 -0.95445744 -0.78016413],2,3
17878.0,44,1,379.45,0.6931471805599453,5.941354762622532,[-0.48491438 -0.95445744 -0.39497745],0,3
17879.0,174,1,49.16,0.6931471805599453,3.9152178963246653,[ 0.81765927 -0.95445744 -2.06786107],2,3
17880.0,365,1,458.92,0.6931471805599453,6.131052561315036,[ 2.73144056 -0.95445744 -0.23835312],2,2
17881.0,304,1,133.35000000000002,0.6931471805599453,4.9004483350615,[ 2.12023293 -0.95445744 -1.25440375],2,2
17883.0,3,4,664.34,1.6094379124341003,6.500298188193179,[-0.89572607  0.41194071  0.06651521],0,0
17884.0,4,4,695.0699999999999,1.6094379124341003,6.545450229989766,[-0.88570627  0.41194071  0.10379508],0,0
17885.0,12,1,156.34,0.6931471805599453,5.0584090689010965,[-0.8055479  -0.95445744 -1.12398318],0,3
17886.0,32,3,651.48,1.3862943611198906,6.480780487386091,[-0.60515195  0.07918286  0.05040038],0,0
17887.0,129,1,111.35,0.6931471805599453,4.721618998631338,[ 0.36676839 -0.95445744 -1.40205452],2,3
17888.0,21,8,716.0,2.1972245773362196,6.57507584059962,[-0.71536972  1.28846449  0.12825551],1,0
17889.0,212,2,201.37,1.0986122886681098,5.310097705083568,[ 1.19841157 -0.34981663 -0.916176  ],2,2
17890.0,323,2,586.89,1.0986122886681098,6.376539855568017,[ 2.31060908 -0.34981663 -0.03566609],2,2
17891.0,162,1,203.85999999999999,0.6931471805599453,5.3223268190083886,[ 0.6974217  -0.95445744 -0.90607901],2,3
17892.0,56,3,244.1,1.3862943611198906,5.501666290534067,[-0.36467681  0.07918286 -0.75800705],0,3
17893.0,225,1,107.21,0.6931471805599453,4.684073783583557,[ 1.32866894 -0.95445744 -1.4330538 ],2,2
17894.0,72,8,969.71,2.1972245773362196,6.878027762509147,[-0.20436006  1.28846449  0.37838832],1,0
17895.0,44,1,95.45,0.6931471805599453,4.569024739351738,[-0.48491438 -0.95445744 -1.52804425],0,3
17897.0,173,3,541.8100000000001,1.3862943611198906,6.2967593507829065,[ 0.80763948  0.07918286 -0.101537  ],0,0
17898.0,85,2,152.06,1.0986122886681098,5.030830001381775,[-0.07410269 -0.34981663 -1.14675389],0,3
